0.000000000000000000e+00,3.000000068254020658e-01,6.000000119184175640e-01,9.000000028135312080e-01,1.200000007640216415e+00,1.499999995055245172e+00,1.799999993458432757e+00,2.099999992892420675e+00,2.399999992892420941e+00
0.000000000000000000e+00,3.000000068254020658e-01,6.000000119184175640e-01,9.000000028135312080e-01,1.200000007640216415e+00,1.499999995055245172e+00,1.799999993458432757e+00,2.099999992892420675e+00,2.399999992892420941e+00
0.000000000000000000e+00,3.000000068254020658e-01,6.000000119184175640e-01,9.000000028135312080e-01,1.200000007640216415e+00,1.499999995055245172e+00,1.799999993458432757e+00,2.099999992892420675e+00,2.399999992892420941e+00
0.000000000000000000e+00,3.000000068254020658e-01,6.000000119184175640e-01,9.000000028135312080e-01,1.200000007640216415e+00,1.499999995055245172e+00,1.799999993458432757e+00,2.099999992892420675e+00,2.399999992892420941e+00
0.000000000000000000e+00,3.000000068254020658e-01,6.000000119184175640e-01,9.000000028135312080e-01,1.200000007640216415e+00,1.499999995055245172e+00,1.799999993458432757e+00,2.099999992892420675e+00,2.399999992892420941e+00
0.000000000000000000e+00,3.000000047268397974e-01,6.000000081255089102e-01,9.000000016718302520e-01,1.200000004837069367e+00,1.499999995823303900e+00,1.799999994539142945e+00,2.099999993942777810e+00,2.399999995181283374e+00
0.000000000000000000e+00,3.000000047268397974e-01,6.000000081255089102e-01,9.000000016718302520e-01,1.200000004837069367e+00,1.499999995823303900e+00,1.799999994539142945e+00,2.099999993942777810e+00,2.399999995181283374e+00
0.000000000000000000e+00,3.000000047268397974e-01,6.000000081255089102e-01,9.000000016718302520e-01,1.200000004837069367e+00,1.499999995823303900e+00,1.799999994539142945e+00,2.099999993942777810e+00,2.399999995181283374e+00
0.000000000000000000e+00,3.000000047268397974e-01,6.000000081255089102e-01,9.000000016718302520e-01,1.200000004837069367e+00,1.499999995823303900e+00,1.799999994539142945e+00,2.099999993942777810e+00,2.399999995181283374e+00
0.000000000000000000e+00,3.000000047268397974e-01,6.000000081255089102e-01,9.000000016718302520e-01,1.200000004837069367e+00,1.499999995823303900e+00,1.799999994539142945e+00,2.099999993942777810e+00,2.399999995181283374e+00
0.000000000000000000e+00,3.000000084723773996e-01,6.000000141397884290e-01,9.000000030786254879e-01,1.200000008525914597e+00,1.499999994831285210e+00,1.799999992542430816e+00,2.099999988994288636e+00,2.399999988994288458e+00
0.000000000000000000e+00,3.000000084723773996e-01,6.000000141397884290e-01,9.000000030786254879e-01,1.200000008525914597e+00,1.499999994831285210e+00,1.799999992542430816e+00,2.099999988994288636e+00,2.399999988994288458e+00
0.000000000000000000e+00,3.000000084723773996e-01,6.000000141397884290e-01,9.000000030786254879e-01,1.200000008525914597e+00,1.499999994831285210e+00,1.799999992542430816e+00,2.099999988994288636e+00,2.399999988994288458e+00
0.000000000000000000e+00,3.000000084723773996e-01,6.000000141397884290e-01,9.000000030786254879e-01,1.200000008525914597e+00,1.499999994831285210e+00,1.799999992542430816e+00,2.099999988994288636e+00,2.399999988994288458e+00
0.000000000000000000e+00,3.000000084723773996e-01,6.000000141397884290e-01,9.000000030786254879e-01,1.200000008525914597e+00,1.499999994831285210e+00,1.799999992542430816e+00,2.099999988994288636e+00,2.399999988994288458e+00
0.000000000000000000e+00,3.000000104566020731e-01,6.000000176188875489e-01,9.000000038011557457e-01,1.200000010670420947e+00,1.499999993503440265e+00,1.799999989747220308e+00,2.099999988526685346e+00,2.399999988526685168e+00
0.000000000000000000e+00,3.000000104566020731e-01,6.000000176188875489e-01,9.000000038011557457e-01,1.200000010670420947e+00,1.499999993503440265e+00,1.799999989747220308e+00,2.099999988526685346e+00,2.399999988526685168e+00
0.000000000000000000e+00,3.000000104566020731e-01,6.000000176188875489e-01,9.000000038011557457e-01,1.200000010670420947e+00,1.499999993503440265e+00,1.799999989747220308e+00,2.099999988526685346e+00,2.399999988526685168e+00
0.000000000000000000e+00,3.000000104566020731e-01,6.000000176188875489e-01,9.000000038011557457e-01,1.200000010670420947e+00,1.499999993503440265e+00,1.799999989747220308e+00,2.099999988526685346e+00,2.399999988526685168e+00
0.000000000000000000e+00,3.000000104566020731e-01,6.000000176188875489e-01,9.000000038011557457e-01,1.200000010670420947e+00,1.499999993503440265e+00,1.799999989747220308e+00,2.099999988526685346e+00,2.399999988526685168e+00
0.000000000000000000e+00,3.000000071153929859e-01,6.000000117627289908e-01,9.000000019927629769e-01,1.200000006371768180e+00,1.499999994153295768e+00,1.799999990942282801e+00,2.099999989430769709e+00,2.399999989430769531e+00
0.000000000000000000e+00,3.000000071153929859e-01,6.000000117627289908e-01,9.000000019927629769e-01,1.200000006371768180e+00,1.499999994153295768e+00,1.799999990942282801e+00,2.099999989430769709e+00,2.399999989430769531e+00
0.000000000000000000e+00,3.000000071153929859e-01,6.000000117627289908e-01,9.000000019927629769e-01,1.200000006371768180e+00,1.499999994153295768e+00,1.799999990942282801e+00,2.099999989430769709e+00,2.399999989430769531e+00
0.000000000000000000e+00,3.000000071153929859e-01,6.000000117627289908e-01,9.000000019927629769e-01,1.200000006371768180e+00,1.499999994153295768e+00,1.799999990942282801e+00,2.099999989430769709e+00,2.399999989430769531e+00
0.000000000000000000e+00,3.000000071153929859e-01,6.000000117627289908e-01,9.000000019927629769e-01,1.200000006371768180e+00,1.499999994153295768e+00,1.799999990942282801e+00,2.099999989430769709e+00,2.399999989430769531e+00
0.000000000000000000e+00,3.000000073650736510e-01,6.000000127282160145e-01,9.000000027597307994e-01,1.200000007787127343e+00,1.499999993906689921e+00,1.799999992006404481e+00,2.099999991195894644e+00,2.399999993465527837e+00
0.000000000000000000e+00,3.000000073650736510e-01,6.000000127282160145e-01,9.000000027597307994e-01,1.200000007787127343e+00,1.499999993906689921e+00,1.799999992006404481e+00,2.099999991195894644e+00,2.399999993465527837e+00
0.000000000000000000e+00,3.000000073650736510e-01,6.000000127282160145e-01,9.000000027597307994e-01,1.200000007787127343e+00,1.499999993906689921e+00,1.799999992006404481e+00,2.099999991195894644e+00,2.399999993465527837e+00
0.000000000000000000e+00,3.000000073650736510e-01,6.000000127282160145e-01,9.000000027597307994e-01,1.200000007787127343e+00,1.499999993906689921e+00,1.799999992006404481e+00,2.099999991195894644e+00,2.399999993465527837e+00
0.000000000000000000e+00,3.000000073650736510e-01,6.000000127282160145e-01,9.000000027597307994e-01,1.200000007787127343e+00,1.499999993906689921e+00,1.799999992006404481e+00,2.099999991195894644e+00,2.399999993465527837e+00
0.000000000000000000e+00,3.000000143786798468e-01,6.000000245891115025e-01,9.000000047392473501e-01,1.200000014174381180e+00,1.499999986383280026e+00,1.799999982254438580e+00,2.099999980150328849e+00,2.399999980150329115e+00
0.000000000000000000e+00,3.000000143786798468e-01,6.000000245891115025e-01,9.000000047392473501e-01,1.200000014174381180e+00,1.499999986383280026e+00,1.799999982254438580e+00,2.099999980150328849e+00,2.399999980150329115e+00
0.000000000000000000e+00,3.000000143786798468e-01,6.000000245891115025e-01,9.000000047392473501e-01,1.200000014174381180e+00,1.499999986383280026e+00,1.799999982254438580e+00,2.099999980150328849e+00,2.399999980150329115e+00
0.000000000000000000e+00,3.000000143786798468e-01,6.000000245891115025e-01,9.000000047392473501e-01,1.200000014174381180e+00,1.499999986383280026e+00,1.799999982254438580e+00,2.099999980150328849e+00,2.399999980150329115e+00
0.000000000000000000e+00,3.000000143786798468e-01,6.000000245891115025e-01,9.000000047392473501e-01,1.200000014174381180e+00,1.499999986383280026e+00,1.799999982254438580e+00,2.099999980150328849e+00,2.399999980150329115e+00
0.000000000000000000e+00,3.000000114959949227e-01,6.000000197717660910e-01,9.000000040647404553e-01,1.200000011768108221e+00,1.499999989823981972e+00,1.799999986702825794e+00,2.099999985258524049e+00,2.399999985258523871e+00
0.000000000000000000e+00,3.000000114959949227e-01,6.000000197717660910e-01,9.000000040647404553e-01,1.200000011768108221e+00,1.499999989823981972e+00,1.799999986702825794e+00,2.099999985258524049e+00,2.399999985258523871e+00
0.000000000000000000e+00,3.000000114959949227e-01,6.000000197717660910e-01,9.000000040647404553e-01,1.200000011768108221e+00,1.499999989823981972e+00,1.799999986702825794e+00,2.099999985258524049e+00,2.399999985258523871e+00
0.000000000000000000e+00,3.000000114959949227e-01,6.000000197717660910e-01,9.000000040647404553e-01,1.200000011768108221e+00,1.499999989823981972e+00,1.799999986702825794e+00,2.099999985258524049e+00,2.399999985258523871e+00
0.000000000000000000e+00,3.000000114959949227e-01,6.000000197717660910e-01,9.000000040647404553e-01,1.200000011768108221e+00,1.499999989823981972e+00,1.799999986702825794e+00,2.099999985258524049e+00,2.399999985258523871e+00
0.000000000000000000e+00,2.999999999999999889e-01,5.999999999999999778e-01,8.999999999999999112e-01,1.200000000458641747e+00,1.500000002843109526e+00,1.799999995596027524e+00,2.099999993799773090e+00,2.399999993799773357e+00
0.000000000000000000e+00,2.999999999999999889e-01,5.999999999999999778e-01,8.999999999999999112e-01,1.200000000458641747e+00,1.500000002843109526e+00,1.799999995596027524e+00,2.099999993799773090e+00,2.399999993799773357e+00
0.000000000000000000e+00,2.999999999999999889e-01,5.999999999999999778e-01,8.999999999999999112e-01,1.200000000458641747e+00,1.500000002843109526e+00,1.799999995596027524e+00,2.099999993799773090e+00,2.399999993799773357e+00
0.000000000000000000e+00,2.999999999999999889e-01,5.999999999999999778e-01,8.999999999999999112e-01,1.200000000458641747e+00,1.500000002843109526e+00,1.799999995596027524e+00,2.099999993799773090e+00,2.399999993799773357e+00
0.000000000000000000e+00,2.999999999999999889e-01,5.999999999999999778e-01,8.999999999999999112e-01,1.200000000458641747e+00,1.500000002843109526e+00,1.799999995596027524e+00,2.099999993799773090e+00,2.399999993799773357e+00
0.000000000000000000e+00,2.999999999999999889e-01,5.999999999999999778e-01,9.000000060372779220e-01,1.200000014336315646e+00,1.499999992875195698e+00,1.799999987509140142e+00,2.099999985371628242e+00,2.399999988084877689e+00
